body-1984,g,654,75,23821,15712,179,2203
body-1985,b,719,52,31525,9977,7439,8371
body-1986,g,63,73,2553,5331,8321,5310
body-1987,g,652,72,16412,1484,4305,8587
body-1988,g,456,58,21174,565,4961,7454
body-1989,r,288,31,20148,28023,5828,4951
body-1990,r,976,1,28308,31090,7462,125
body-1991,r,244,80,12107,20826,1893,9654
body-1992,b,21,10,10820,18535,1550,851
body-1993,g,61,2,6739,11747,2377,2158
body-1994,g,950,38,22408,12104,322,959
body-1995,g,660,56,21290,17805,1852,883
body-1996,g,493,94,10972,13105,420,7964
body-1997,g,887,26,1301,11122,1278,5307
body-1998,r,736,60,13057,1790,5995,403
body-1999,b,107,93,8884,31332,22,9848
body-2000,r,954,16,6829,22969,1784,8446
body-2001,r,641,76,31123,970,5456,8136
body-2002,g,378,64,9939,4938,510,3409
body-2003,g,479,32,12959,11184,1508,6186
body-2004,g,300,25,29755,22309,8500,2186
body-2005,r,579,51,9639,8142,6695,6809
body-2006,g,488,20,25956,23083,5999,6370
body-2007,g,468,100,2358,11640,2942,1642
body-2008,r,752,3,3560,1021,6851,9434
body-2009,g,340,56,29031,16040,6676,2719
body-2010,b,859,4,17111,17767,205,6575
body-2011,r,216,61,3964,2220,1667,257
body-2012,g,884,56,24516,21696,3635,5677
body-2013,r,137,1,2405,18200,6201,528
body-2014,b,914,53,22138,28227,8073,2975
body-2015,r,405,4,23422,3086,3344,1311
body-2016,g,222,84,21398,6602,8550,8886
body-2017,g,536,90,22565,19197,8153,1540
body-2018,b,572,41,13426,8322,8745,7628
body-2019,g,920,20,20472,23902,9350,5776
body-2020,b,22,6,19243,7269,7752,704
body-2021,b,472,43,2783,26914,8514,8067
body-2022,g,693,45,2981,12448,2919,1286
body-2023,r,608,83,19757,22213,7941,7840
body-2024,r,464,35,18654,21806,776,4581
body-2025,r,37,38,32119,31050,7593,5645
body-2026,g,87,23,13288,335,703,8908
body-2027,b,161,29,28416,15493,238,6529
body-2028,r,406,43,26216,14250,9441,8560
body-2029,b,743,4,10682,11902,7671,2794
body-2030,r,339,76,30827,21554,9353,7030
body-2031,b,826,76,5206,5854,3449,8089
body-2032,r,605,27,1514,20265,520,1888
body-2033,g,604,82,30171,7062,5633,8835
body-2034,b,15,96,10849,16857,4259,6487
body-2035,b,28,8,11184,15427,4275,6769
body-2036,b,119,35,26936,10459,2298,3615
body-2037,b,486,78,32301,17926,9756,7936
body-2038,g,529,19,18420,29950,3203,8546
body-2039,b,710,12,260,22462,7339,348
body-2040,r,777,61,7016,18225,7414,1891
body-2041,b,846,10,13858,13035,9202,2051
body-2042,b,461,55,17256,1278,1067,4123
body-2043,g,61,98,2269,30625,3438,8516
body-2044,b,197,74,22684,6774,601,3828
body-2045,g,74,32,31876,6742,3519,8773
body-2046,g,748,39,13965,2971,749,4593
body-2047,r,840,91,25779,28783,5856,5995
body-2048,r,883,17,24588,15022,5065,5533
body-2049,r,164,14,32499,11479,3216,608
body-2050,r,637,44,3691,20976,5585,2777
body-2051,r,204,46,7308,8202,2140,2496
body-2052,r,603,8,23639,24238,3076,215
body-2053,b,580,13,2207,5966,1900,1692
body-2054,b,32,89,31530,12469,1348,493
body-2055,b,300,66,18900,23837,815,1872
body-2056,r,389,5,19979,19581,6025,9938
body-2057,r,535,93,6215,12526,3204,2301
body-2058,r,664,59,12351,32692,3140,8917
body-2059,g,629,82,12154,7885,1504,2559
body-2060,b,517,29,9330,16107,8455,7254
body-2061,g,888,78,22898,32658,2536,7340
body-2062,b,273,1,16605,12427,5225,6453
body-2063,b,199,17,31564,10395,2419,6742
body-2064,r,57,23,28831,31855,7477,7979
body-2065,g,22,46,23788,32324,5195,4533
body-2066,b,219,14,9371,28837,6373,536
body-2067,r,718,26,11413,18077,5808,9727
body-2068,g,892,36,24249,6982,209,8853
body-2069,g,520,53,11396,21004,6409,1266
body-2070,r,925,74,12386,28275,8127,2348
body-2071,r,827,97,23540,26078,3182,8015
body-2072,b,296,21,24967,11977,5468,18
body-2073,g,613,4,5637,22774,3766,9989
body-2074,g,988,34,3994,7663,8108,3647
body-2075,g,549,93,24703,5394,1556,2660
body-2076,b,943,41,15421,23055,294,6935
body-2077,r,936,90,18802,16230,8682,1867
body-2078,b,726,18,2454,6227,9007,5930
body-2079,b,445,88,3609,14719,8930,4703
body-2080,g,643,85,22150,964,486,8905
body-2081,b,451,16,9862,1952,7355,1503
body-2082,g,442,35,7996,29462,9378,8188
body-2083,b,994,30,2320,1063,1053,3730
body-2084,g,959,29,1746,10057,8684,2841
body-2085,b,17,60,21868,12179,7866,9228
body-2086,g,138,5,19705,10792,2869,9192
body-2087,g,328,18,27386,29499,9225,9565
body-2088,g,148,1,16098,32525,9882,5442
body-2089,b,169,28,1723,24806,1729,5303
body-2090,b,852,23,31972,31087,1558,5474
body-2091,r,695,67,13522,27580,5194,6614
body-2092,r,984,15,18065,1066,9328,5798
body-2093,r,865,91,30389,22342,4219,6347
body-2094,g,652,5,30001,16770,9410,5847
body-2095,b,978,64,19023,14196,8252,1959
body-2096,r,884,18,28901,32580,2711,1574
body-2097,g,784,4,4032,26862,4565,1303
body-2098,r,646,61,20185,21412,4283,3371
body-2099,b,365,53,29317,29461,5234,556
body-2100,g,989,32,30549,9886,7248,6354
body-2101,r,935,53,18469,23927,7109,3845
body-2102,g,563,25,16520,16643,1290,4184
body-2103,g,731,34,6590,14511,3437,2012
body-2104,r,309,47,26461,1406,3741,8513
body-2105,g,146,63,5896,32481,505,6236
body-2106,g,625,21,18887,2354,5767,5332
body-2107,g,720,73,20634,4695,2703,4456
body-2108,b,506,50,20032,10435,3760,1969
body-2109,b,194,64,7336,4323,6691,8313
body-2110,r,624,8,2667,17381,2662,1666
body-2111,g,260,20,17510,277,4528,5058
body-2112,r,343,45,3869,19653,4787,8114
body-2113,b,93,16,23000,6768,9458,441
body-2114,b,346,48,21053,8684,1683,989
body-2115,g,128,26,11450,9231,431,1023
body-2116,r,298,53,3894,2157,9624,5870
body-2117,r,353,20,4797,11658,4370,1369
body-2118,r,178,29,13547,24947,9473,7681
body-2119,b,900,82,27223,19445,395,7840
body-2120,b,998,39,9340,12693,6914,6429
body-2121,g,869,71,14538,6475,8152,8113
body-2122,b,153,70,11823,4472,6448,9996
body-2123,b,40,79,21311,1709,7891,1821
body-2124,g,417,87,29278,30369,3986,1912
body-2125,r,146,71,30714,12849,2679,3886
body-2126,b,684,15,8766,16524,5117,164
body-2127,r,186,59,26646,28479,9084,2835
body-2128,r,192,37,8403,26975,8886,1578
body-2129,b,857,32,17229,7337,8327,8895
body-2130,r,57,90,18036,29391,3678,6968
body-2131,r,601,66,28344,19970,4882,1311
body-2132,r,225,82,6565,30492,6799,3310
body-2133,g,381,7,31877,17887,1784,8323
body-2134,b,428,36,15933,31526,8925,8236
body-2135,g,232,63,11803,21768,6194,4347
body-2136,r,721,7,14337,2567,1410,4422
body-2137,r,27,45,4898,30406,946,6944
body-2138,b,500,10,30790,5055,5044,9057
body-2139,b,198,32,18279,1224,5061,1160
body-2140,g,487,75,5693,20427,6577,7401
body-2141,g,552,84,13979,11619,8625,1142
body-2142,g,475,53,6117,20935,5546,2562
body-2143,r,292,71,26708,1291,5264,7629
body-2144,r,192,17,26089,24936,9930,7391
body-2145,g,331,2,30687,10334,2573,6246
body-2146,b,582,90,30407,20586,7853,773
body-2147,r,567,97,21188,32281,3355,6943
body-2148,g,44,16,32280,18514,9312,9168
body-2149,b,619,77,30220,20682,9918,2717
body-2150,g,881,58,2777,12044,3329,2336
body-2151,r,31,59,30114,15908,3279,2096
body-2152,b,953,2,3056,7373,904,1658
body-2153,g,339,15,29294,28212,8849,7877
body-2154,b,783,68,15480,16070,3784,5290
body-2155,b,768,50,4858,14069,2148,2333
body-2156,b,871,79,4464,14728,5495,7587
body-2157,b,363,94,26554,20715,2885,8557
body-2158,r,992,24,30940,31524,193,7668
body-2159,b,584,91,12121,8149,939,3106
body-2160,g,755,100,7810,16504,8954,2015
body-2161,r,522,98,140,24208,3530,9047
body-2162,g,692,99,3266,10781,4037,232
body-2163,r,177,44,18022,18366,8584,5073
body-2164,b,631,35,28737,27895,2310,8419
body-2165,b,970,90,2335,11486,4747,178
body-2166,g,455,68,4953,16212,6368,2002
body-2167,g,481,17,194,25539,195,9971
body-2168,r,498,36,25228,28445,1329,7146
body-2169,g,386,11,14412,5818,6314,3017
body-2170,g,380,75,1391,24205,2429,6094
body-2171,g,262,10,26397,26045,8319,6589
body-2172,r,164,80,24523,19550,5456,5974
body-2173,b,875,4,27590,30590,1644,60
body-2174,b,103,20,13533,6514,2292,1617
body-2175,b,54,48,20122,10040,3339,9319
body-2176,g,460,93,15105,357,4322,8858
body-2177,r,484,30,13204,30850,9445,5262
body-2178,g,789,85,16432,17544,5960,5754
body-2179,g,391,13,31333,29853,4409,2313
body-2180,r,837,6,8211,24880,9532,262
body-2181,g,704,31,18639,7404,790,2398
body-2182,g,463,47,19097,32620,8476,1771
body-2183,g,939,77,11923,17568,876,8534
body-2184,g,166,16,1623,28014,2086,6707
body-2185,r,361,82,19357,30650,7125,953
body-2186,r,63,30,1047,19539,3334,3860
body-2187,b,567,94,12345,10221,3717,6093
body-2188,g,385,17,20832,9237,1446,784
body-2189,b,77,85,25709,14350,3116,4560
body-2190,b,833,83,19939,21185,4359,7168
body-2191,r,436,83,28368,15630,7728,3918
body-2192,b,111,3,3081,32327,9547,333
body-2193,g,833,6,9333,30648,8613,2709
body-2194,r,358,2,1820,10632,3097,6226
body-2195,b,270,80,21192,13472,8908,5945
body-2196,g,689,56,27072,7271,5597,1879
body-2197,g,204,25,16746,30730,2549,7724
body-2198,b,141,8,19892,17412,1898,6289
body-2199,b,525,16,28011,12727,8233,5709
body-2200,g,441,12,31253,23414,1107,6741
body-2201,g,895,82,2174,14551,296,6271
body-2202,r,906,35,16282,24214,967,179
body-2203,b,545,20,1525,4750,2597,47
body-2204,r,570,83,14979,20404,9940,3633
body-2205,r,186,23,9376,5581,7916,6530
body-2206,g,355,45,2089,1630,476,3447
body-2207,b,258,47,16369,28020,8841,9977
body-2208,g,485,37,29309,24693,50,1449
body-2209,r,881,17,5103,22005,9745,5817
body-2210,r,248,66,17873,6205,635,9383
body-2211,g,31,83,22230,19955,1376,1749
body-2212,r,534,67,1469,320,3828,951
body-2213,r,262,98,26751,22920,2112,7910
body-2214,r,931,16,5125,21259,1899,6220
body-2215,g,574,83,10978,32322,6841,4602
body-2216,b,622,35,10441,17454,9907,7806
body-2217,b,33,62,12368,20981,8746,151
body-2218,g,953,42,17764,22805,1427,7906
body-2219,g,244,56,6966,26861,926,2070
body-2220,b,217,43,9158,16770,5031,8199
body-2221,b,79,50,8331,12335,4964,1695
body-2222,g,647,4,6699,15578,3047,3551
body-2223,r,206,45,26932,24259,5716,8284
body-2224,b,162,41,3969,4229,3746,796
body-2225,g,697,24,24576,13628,1712,1747
body-2226,r,40,87,32475,29958,2385,3247
body-2227,b,336,37,8469,19712,9925,3520
body-2228,r,862,94,14523,19876,3004,4324
body-2229,r,821,90,3293,20731,590,7639
body-2230,b,5,41,7974,21423,131,9682
body-2231,g,221,72,17359,12220,3755,3024
body-2232,g,719,73,5557,27085,4800,2846
body-2233,g,304,16,22960,15157,7972,3274
body-2234,b,893,18,22816,23760,1964,9209
body-2235,b,31,14,11814,19604,591,4629
body-2236,g,417,86,31228,16134,9639,594
body-2237,r,205,88,23968,29416,2922,384
body-2238,b,336,88,23715,6147,7849,5981
body-2239,g,192,26,30992,407,1442,1323
body-2240,b,738,76,29815,9807,6724,293
body-2241,r,928,49,29671,4047,2842,4383
body-2242,b,183,44,771,14722,3071,6497
body-2243,r,41,58,20302,13427,4618,8124
body-2244,r,901,26,942,2745,9648,76
body-2245,g,575,79,18068,4661,6790,6812
body-2246,g,318,78,10995,15969,4149,922
body-2247,r,161,17,29768,11744,1647,1315
body-2248,g,367,24,3165,13768,3030,772
body-2249,b,227,77,24703,7420,3643,7493
body-2250,r,124,78,9399,22533,1575,6557
body-2251,r,497,63,30761,27981,5303,4720
body-2252,g,302,85,15929,20742,7809,800
body-2253,g,18,46,25228,17897,3334,9826
body-2254,r,433,95,31372,17128,792,2249
body-2255,b,398,73,21820,16586,752,6631
body-2256,r,414,48,21249,22761,6613,5555
body-2257,r,23,89,14372,26674,660,8312
body-2258,b,129,21,8533,25745,8918,8213
body-2259,g,23,52,29318,11574,1677,9485
body-2260,b,62,92,21449,31975,4779,1728
body-2261,g,180,4,26353,9546,7583,1133
body-2262,b,592,10,23943,19661,1396,2380
body-2263,g,393,51,18340,29354,867,789
body-2264,r,26,36,20611,10455,5681,2991
body-2265,r,143,67,21978,32748,8582,1507
body-2266,b,798,97,26711,30260,4980,8007
body-2267,g,360,87,7656,14629,8197,4456
body-2268,b,634,47,13775,13195,9760,3041
body-2269,g,349,33,10047,15718,989,9822
body-2270,g,941,69,8482,25049,8500,9386
body-2271,r,575,26,10927,12665,1469,5252
body-2272,b,987,15,11524,28331,2095,4566
body-2273,g,579,43,630,31015,9494,2184
body-2274,b,385,7,22300,27216,1643,1634
body-2275,b,627,31,32517,13941,9389,870
body-2276,b,995,100,12927,5076,4504,4141
body-2277,b,619,84,26757,5772,3807,5031
body-2278,g,911,44,30525,27109,7027,4430
body-2279,r,124,13,2172,14932,9190,2634
body-2280,r,819,79,20011,19185,6569,4845
body-2281,g,893,17,28705,31975,5901,4221
body-2282,r,584,14,10857,4123,2153,332
body-2283,b,372,9,8009,3174,1575,5058
body-2284,b,560,61,6738,17882,1406,2755
body-2285,g,540,13,1256,18898,3672,4417
body-2286,b,983,29,12254,611,9538,9239
body-2287,g,483,96,23968,17149,2105,9556
body-2288,r,666,94,1186,11563,2429,9116
body-2289,b,573,31,1499,26034,4680,2699
body-2290,g,426,80,32739,9247,6272,7742
body-2291,r,563,37,15442,21914,8474,2713
body-2292,b,417,41,30083,23143,8466,2195
body-2293,b,874,39,24350,9870,4479,549
body-2294,r,701,87,687,8662,7893,4055
body-2295,b,368,48,12453,13145,4951,8052
body-2296,b,196,49,18840,6990,700,7054
body-2297,g,252,22,31476,27922,9367,5968
body-2298,r,717,59,26520,7097,6135,3861
body-2299,g,755,71,18291,24986,7278,4671
body-2300,b,131,72,18835,31355,8343,1429
body-2301,r,424,1,9717,26591,4222,7572
body-2302,r,323,9,26749,2903,9461,5446
body-2303,r,865,22,31110,28402,1603,2764
body-2304,b,599,26,3135,18753,1435,4100
body-2305,r,866,48,17042,26902,2927,9660
body-2306,g,358,92,1398,16540,9592,9025
body-2307,g,814,97,13619,18001,3522,9370
body-2308,r,785,57,28360,26312,5972,3922
body-2309,r,65,10,26572,31268,7156,5793
body-2310,b,790,14,1210,4624,5901,4143
body-2311,r,158,56,22838,11892,182,4390
body-2312,r,688,36,3916,99,7619,3313
body-2313,b,297,65,18224,6608,2074,790
body-2314,r,519,41,17104,7246,4257,2216
body-2315,b,38,66,7374,398,7048,5124
body-2316,r,127,41,30120,18229,4741,5271
body-2317,g,151,40,30230,20610,4740,3764
body-2318,g,347,1,7930,11459,3102,3808
body-2319,g,207,94,8473,26930,8634,6766
body-2320,r,854,52,22140,22276,6387,1101
body-2321,r,114,84,30235,1749,8228,2726
body-2322,r,602,56,4062,13224,6278,913
body-2323,g,539,43,10161,10884,3365,1404
body-2324,g,735,16,7296,19036,4442,9175
body-2325,r,118,50,6364,19041,6614,8295
body-2326,b,925,72,11383,22850,6462,8764
body-2327,r,212,13,10887,20129,4816,196
body-2328,g,891,32,9228,14313,4330,7268
body-2329,b,549,100,6901,27842,654,2570
body-2330,g,153,69,13627,4697,7036,5451
body-2331,g,794,44,20736,13132,6739,1443
body-2332,r,270,25,21729,5390,9028,2183
body-2333,b,937,24,4666,10477,2500,4730
body-2334,g,425,52,27022,20470,9635,954
body-2335,g,788,72,32334,20442,6876,572
body-2336,b,776,13,1598,14794,3696,1078
body-2337,r,363,46,2868,15027,525,3700
body-2338,r,480,42,13671,9825,2877,1526
body-2339,r,746,65,29969,14943,5281,7873
body-2340,g,222,17,22816,461,7229,4466
body-2341,g,209,6,29151,5270,2444,689
body-2342,r,293,20,833,1883,9082,2469
body-2343,b,233,93,19503,14618,1526,5360
body-2344,r,288,99,29912,18133,6956,119
body-2345,r,711,76,8610,8140,2873,6872
body-2346,g,982,31,15941,27544,5545,4887
body-2347,b,15,47,12528,27678,9456,2448
body-2348,g,587,47,20948,12367,3406,5525
body-2349,r,355,25,14479,12946,3074,1763
body-2350,r,594,4,20662,1919,1012,5788
body-2351,b,744,38,12894,23363,4314,8139
body-2352,g,210,62,32422,5163,3965,6255
body-2353,b,494,46,2525,10419,4385,4352
body-2354,r,738,49,10909,26406,4561,8199
body-2355,r,192,99,4571,29773,5366,7549
body-2356,b,344,86,2905,25855,8681,3778
body-2357,b,592,7,19363,19032,1565,2379
body-2358,g,112,30,7349,3465,1349,5569
body-2359,g,955,18,21764,17754,7158,5550
body-2360,g,73,40,1782,26976,9188,9289
body-2361,b,964,55,23510,27922,6307,6442
body-2362,b,250,97,5017,29450,3083,8386
body-2363,r,243,20,5318,32657,1452,1964
body-2364,g,858,56,15185,14461,2751,464
body-2365,g,85,10,14469,31525,4551,5225
body-2366,g,680,68,32556,32558,5334,4317
body-2367,g,41,24,17854,3593,208,8956
body-2368,r,317,24,4889,14333,7046,5574
body-2369,b,424,19,1876,19735,9367,406
body-2370,b,532,81,29257,22934,8483,7226
body-2371,b,990,47,30166,19704,7202,7811
body-2372,g,937,24,22047,5915,9817,6791
body-2373,b,347,94,18487,378,287,4143
body-2374,g,546,23,18092,11835,3987,7896
body-2375,g,979,57,15134,11549,1408,655
body-2376,g,298,39,10215,768,7340,4328
body-2377,g,485,68,3952,16118,8707,8587
body-2378,r,208,28,20769,16623,6390,2419
body-2379,g,478,4,20456,20335,808,3883
body-2380,r,972,85,29805,4192,4754,2197
body-2381,g,46,58,25291,3226,6825,2374
body-2382,r,54,92,29163,27665,6364,3859
body-2383,b,79,93,6183,25863,8240,963
body-2384,g,334,39,14137,5720,8789,7209
body-2385,b,642,79,5657,11363,8694,1057
body-2386,g,553,40,3447,26255,2232,6999
body-2387,r,579,36,3081,24395,4996,5861
body-2388,b,252,67,18598,30343,9992,4158
body-2389,g,672,61,17130,9229,8522,8105
body-2390,b,901,48,14658,27938,8677,6849
body-2391,g,670,65,17363,15453,2721,7081
body-2392,g,69,98,7534,3692,2641,2821
body-2393,g,272,2,14223,24603,511,230
body-2394,g,330,1,10504,10949,701,738
body-2395,r,383,87,8445,31683,5025,1681
body-2396,b,918,99,9338,19967,1584,5702
body-2397,g,998,87,31056,7458,6879,5815
body-2398,b,848,63,10287,31863,279,6183
body-2399,b,360,91,20623,1879,9639,3908
body-2400,b,854,3,12009,12179,8869,4474
body-2401,b,481,77,13802,858,693,9564
body-2402,b,709,78,11123,27698,7186,1140
body-2403,b,396,98,8891,7282,556,2711
body-2404,r,316,37,3679,3307,9810,7879
body-2405,g,400,88,16460,8295,7382,643
body-2406,r,701,11,18130,32555,3743,6689
body-2407,r,837,79,29627,341,1434,5564
body-2408,b,693,37,21904,3483,7980,4589
body-2409,b,821,56,29842,11108,4143,5735
body-2410,g,835,93,5050,13132,6499,5812
body-2411,r,421,96,8685,4824,6311,6240
body-2412,g,66,20,26380,10913,7271,7167
body-2413,g,50,5,8002,16177,6385,2390
body-2414,r,847,15,21362,18415,732,8942
body-2415,r,395,10,19756,30294,1861,1632
body-2416,b,122,65,15948,836,9233,6181
body-2417,r,725,13,17350,30462,3627,1
body-2418,g,945,21,22982,11741,9732,7177
body-2419,b,945,63,23410,31703,7049,4843
body-2420,g,147,63,7934,32557,16,4433
body-2421,b,359,49,24106,6424,8919,4681
body-2422,g,189,14,3063,14982,276,8289
body-2423,g,629,39,32428,31872,5673,5165
body-2424,b,38,71,5773,31172,8504,991
body-2425,r,794,25,31768,15348,8217,1960
body-2426,g,814,77,32738,31362,7338,1969
body-2427,g,454,78,14302,16696,5338,9835
body-2428,g,692,12,31733,29389,4896,3297
body-2429,g,963,31,18705,4474,4837,8861
body-2430,r,176,64,1903,16200,5598,3280
body-2431,b,144,1,4983,15773,2793,6058
body-2432,b,315,1,22982,66,229,8091
body-2433,r,276,34,27117,17555,2671,8476
body-2434,b,72,80,13372,17454,785,2445
body-2435,g,770,10,6902,11046,5352,1589
body-2436,g,654,37,28278,32116,4414,8987
body-2437,g,519,10,17301,5365,967,277
body-2438,b,167,30,8075,1698,583,1191
body-2439,g,215,73,14270,20633,2797,5551
body-2440,g,51,5,12011,13150,66,203
body-2441,b,158,24,2304,7470,677,8404
body-2442,b,375,29,618,11687,1062,8529
body-2443,r,490,92,823,432,983,8421
body-2444,b,566,99,30536,30281,6742,9355
body-2445,g,887,84,11372,28399,994,6969
body-2446,r,885,49,27169,7314,2031,804
body-2447,b,382,34,16422,8967,49,2247
body-2448,b,838,90,22008,29862,7355,6041
body-2449,b,295,78,4061,29083,5816,4792
body-2450,g,447,90,5345,3334,7452,9990
body-2451,g,589,59,31054,15946,2283,6792
body-2452,r,238,34,7417,13095,5991,228
body-2453,r,652,17,4315,12049,3036,5843
body-2454,g,663,5,17066,19501,4315,6123
body-2455,r,376,87,328,29340,9765,2052
body-2456,b,742,52,9579,29216,9811,9280
body-2457,b,625,40,19304,31414,3001,4406
body-2458,b,305,67,1661,30521,8697,1241
body-2459,b,512,60,20384,19786,702,6689
body-2460,r,403,65,29017,30749,421,2923
body-2461,b,196,66,12353,7877,6016,4020
body-2462,r,937,96,25540,21275,1522,8417
body-2463,b,603,13,30512,22193,717,681
body-2464,r,532,39,6087,32197,2478,9088
body-2465,b,99,69,19030,31707,8702,8128
body-2466,b,96,11,17406,7042,2104,7243
body-2467,b,201,20,12737,24429,3103,7254
body-2468,g,998,92,9980,14062,903,107
body-2469,r,480,38,20364,18109,8828,5966
body-2470,r,376,94,4271,25879,4146,7059
body-2471,b,256,15,15584,22979,4577,5183
body-2472,g,779,27,26897,13569,5703,2829
body-2473,r,17,20,22705,20589,2269,4826
body-2474,b,749,52,32135,28407,1831,5426
body-2475,g,686,31,1022,19281,270,4818
body-2476,r,918,24,14010,7824,7319,6416
body-2477,r,235,26,23744,1134,4901,1336
body-2478,g,799,32,20178,32626,1115,2526
body-2479,g,230,100,21452,8948,1724,1250
body-2480,b,810,3,17492,30774,7194,6479
body-2481,r,376,65,19287,2387,1590,6558
body-2482,g,701,65,10272,10243,5113,6389
body-2483,g,694,49,4822,32506,4659,5027
body-2484,b,643,87,5424,31407,7991,8670
body-2485,b,408,98,25205,12175,4464,927
body-2486,r,268,32,12085,3215,9137,2662
body-2487,b,423,78,15198,12170,9406,164
body-2488,r,4,16,287,12856,8809,9985
body-2489,g,709,27,7033,6776,904,2330
body-2490,b,808,93,3891,2529,4275,7409
body-2491,r,732,83,4731,336,2006,764
body-2492,b,419,23,30783,25385,3192,4682
body-2493,r,610,1,19288,20380,9624,2082
body-2494,r,426,45,10246,22374,1228,9409
body-2495,g,679,72,22642,7276,8508,2151
body-2496,g,866,41,28932,28625,2345,2483
body-2497,b,781,22,21021,6217,8040,3182
body-2498,r,659,8,30224,38,2224,8568
body-2499,r,737,4,28244,925,4055,5234
body-2500,b,846,90,11402,15250,6611,5502
body-2501,g,291,59,30119,24919,2061,8996
body-2502,r,551,6,32278,20227,8713,4955
body-2503,b,610,71,11480,32682,3741,9205
body-2504,b,885,55,15642,18237,7283,9242
body-2505,r,229,24,17310,1337,4272,5217
body-2506,r,517,87,18795,2614,6047,6591
body-2507,g,129,62,26747,786,3893,8080
body-2508,r,252,49,31482,687,451,1976
body-2509,r,472,46,5815,11332,6737,780
body-2510,g,549,98,15963,6663,7944,2195
body-2511,g,100,33,24279,20980,3693,25
body-2512,g,734,96,21369,4013,9238,7837
body-2513,r,377,2,6954,12094,6972,4571
body-2514,b,59,69,24795,30411,690,4254
body-2515,g,563,29,2369,31297,713,8357
body-2516,g,235,87,7739,29180,6151,2857
body-2517,g,714,8,28272,10282,1803,7638
body-2518,g,739,95,18287,31268,7726,7994
body-2519,g,553,75,4262,26656,5820,3797
body-2520,r,712,30,25794,26821,4194,1591
body-2521,g,998,66,13889,7507,2125,1403
body-2522,r,438,87,20571,28532,7359,722
body-2523,r,947,28,24231,8866,570,4371
body-2524,b,396,65,18494,27945,2146,1256
body-2525,r,812,54,19149,29335,9878,1137
body-2526,g,732,58,25357,32674,9763,153
body-2527,r,749,81,2035,31911,4686,6093
body-2528,g,43,99,29079,4640,8540,5642
body-2529,g,235,36,20538,3318,2408,5824
body-2530,b,281,17,18890,21522,3249,1916
body-2531,g,938,9,3045,17936,7192,5920
body-2532,r,909,71,14263,16791,12,7102
body-2533,b,585,13,23391,21594,609,2416
body-2534,g,172,34,28568,3294,5972,9929
body-2535,g,659,26,9567,18726,1307,4232
body-2536,g,209,80,26653,4809,2575,5801
body-2537,g,170,16,32192,32681,8965,9009
body-2538,b,646,40,3693,26202,1974,736
body-2539,b,59,8,10470,8267,308,7415
body-2540,b,678,83,23967,13789,1488,1161
body-2541,b,669,74,21705,22281,1838,1723
body-2542,r,352,75,6550,10696,2656,3979
body-2543,r,656,17,11262,12255,654,4596
body-2544,g,602,64,20863,12481,5959,2811
body-2545,r,945,45,30799,22643,9378,2856
body-2546,r,977,39,28778,17752,3184,1161
body-2547,g,389,66,29127,20597,180,9382
body-2548,b,799,19,4786,26951,6206,4619
body-2549,b,586,76,25667,27259,5269,8206
body-2550,g,69,27,9519,10083,476,5520
body-2551,g,751,60,22745,30008,3655,7424
body-2552,r,658,69,3948,14462,3878,2173
body-2553,g,61,69,14777,2398,1024,2048
body-2554,b,17,59,25676,14568,1190,6658
body-2555,g,806,21,18013,23192,6450,847
body-2556,b,902,61,23791,851,7977,219
body-2557,b,35,34,29466,6733,7073,7639
body-2558,b,198,44,18353,4935,6816,7856
body-2559,b,765,37,19053,2361,123,8930
body-2560,g,624,8,10645,5225,4529,2127
body-2561,r,916,53,26533,20729,3219,1917
body-2562,b,892,1,8836,19773,1074,4173
body-2563,b,556,96,31150,14620,3004,6889
body-2564,b,347,94,17693,13109,6873,9409
body-2565,b,226,88,14892,21343,3888,8714
body-2566,b,513,7,4366,31520,2250,3733
body-2567,g,60,98,14380,24847,7249,2593
body-2568,b,655,27,11058,13405,6865,5059
body-2569,g,296,40,3853,2006,1093,2083
body-2570,b,513,94,22757,15964,1667,6270
body-2571,g,835,98,29045,32340,9475,286
body-2572,g,525,86,15426,32594,312,3372
body-2573,r,523,25,9582,14678,2693,655
body-2574,g,680,85,25946,46,24,894
body-2575,g,834,23,31225,24717,9653,90
body-2576,r,775,5,4221,17709,741,9219
body-2577,b,577,86,12221,32266,3153,9115
body-2578,r,85,58,27685,13216,2619,8847
body-2579,g,716,72,5537,1520,8766,7261
body-2580,g,637,84,4395,25799,2262,61
body-2581,g,432,80,1896,3098,7319,6000
body-2582,b,274,51,1615,15045,2417,1951
body-2583,g,273,41,24494,21416,1607,7389
body-2584,g,394,46,17460,14364,7757,4922
body-2585,g,705,48,6105,26802,9962,1139
body-2586,g,473,99,18784,19254,3872,9323
body-2587,g,842,98,4052,13962,6742,1783
body-2588,r,489,97,30186,18145,9751,1724
body-2589,g,741,26,7349,7511,2049,8110
body-2590,r,193,73,11467,28109,5019,270
body-2591,r,111,91,22680,30713,5275,30
body-2592,r,233,2,11545,6756,7454,4008
body-2593,g,56,80,3926,24427,6051,1005
body-2594,b,57,25,18326,30112,2620,1925
body-2595,g,462,93,23270,21275,713,5044
body-2596,b,304,40,5457,11940,8561,128
body-2597,b,236,20,24454,22014,5698,6603
body-2598,b,100,12,12878,2625,6819,5269
body-2599,b,133,55,27383,5694,56,7415
body-2600,r,727,93,19315,15538,9123,848
